favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
2474,TweetDeck,Only one candidate in this race is standing up for working families. Take a look: https://t.co/24KUrmW0zH,,False,Tue Sep 06 16:58:12 +0000 2016,1029,773203658355924993
10858,TweetDeck,Our choice is between the most qualified candidate in decades—and a man who once started a Twitter war with Cher.… https://t.co/tDCfb4FPTA,,False,Wed Nov 02 17:43:38 +0000 2016,4782,793871203538726912
1235,Twitter Web Client,Stand with Hillary and sign up to get a free #ImWithHer sticker in the mail: https://t.co/BOSoratpZ9 https://t.co/vjH1ATC96g,,False,Sun Nov 15 04:00:16 +0000 2015,417,665741078847352833
1158,Twitter Web Client,"""As Detroit proves every day, what has been broken can be re-built, stronger than before."" —Hillary in Michigan",,False,Fri Mar 04 20:07:53 +0000 2016,573,705847253358026752
8815,TweetDeck,"""Hillary understands that the presidency is about one thing and one thing only—it’s about leaving something better for our kids."" —@FLOTUS",,False,Tue Jul 26 02:16:18 +0000 2016,2581,757761430477279232
3320,TweetDeck,Let's end the school-to-prison pipeline and build a cradle-to-college pipeline. We've got to stop building prisons and invest in education.,,False,Mon Mar 14 01:37:45 +0000 2016,1325,709191756072538112
2434,TweetDeck,"""Casting our vote is the ultimate way we go high when they go low.” —@FLOTUS https://t.co/tTgeqxNqYm",HillaryClinton,False,Thu Oct 27 19:14:40 +0000 2016,882,791719782068416512
2710,Twitter Web Client,"Every child in America deserves clean air to breathe, clean water to drink, and a safe and healthy place to live. https://t.co/t0eAF9tXHH",,False,Sat Apr 23 21:01:37 +0000 2016,1288,723980168725979136
1196,TweetDeck,It’s time to pick a side: Stand with the gun lobby or stand up to it. https://t.co/MnipPxzjps,,False,Wed Jan 13 19:20:31 +0000 2016,508,687353551832612864
1661,Twitter Web Client,"“Dejó a un lado su agenda personal y emociones por una causa mayor y servir al país""—presidente Obama sobre Hillary.
https://t.co/yW9xPKX2fj",,False,Tue Jul 12 01:35:05 +0000 2016,811,752677627446505473
4044,TweetDeck,"If you dream it, you should be able to build it. https://t.co/uArcPunfFy https://t.co/qKg0MOHVBv",,False,Sat Aug 20 23:02:28 +0000 2016,1200,767134737257332737
489,TweetDeck,"""I understand the skepticism...But you've been promised progress for 50 years. We can't wait any longer for a failed policy to bear fruit.""",,False,Fri Jul 31 15:43:32 +0000 2015,261,627142560448933888
1516,TweetDeck,Nobody should wake up on November 9 and wonder whether there is more you could have done. https://t.co/eS3ie0qMIX,HillaryClinton,False,Tue Oct 25 19:05:09 +0000 2016,706,790992611892989953
840,TweetDeck,Comprehensive immigration reform that brings millions of hardworking people out of the shadows and into the economy: A policy no-brainer.,,False,Wed Nov 11 02:33:49 +0000 2015,482,664269769072316416
15556,Twitter Web Client,"People in Scotland are not thrilled about Trump coming to their country.

We know the feeling.
https://t.co/M5NKiYnt4C",,False,Thu Jun 23 21:55:11 +0000 2016,8549,746099306390659072
2729,TweetDeck,Put your name next to Hillary's if you agree: http://t.co/xQtbs2Af31 http://t.co/rjZpaBSLSL,,False,Fri Jun 26 13:38:00 +0000 2015,1296,614427390886969344
2369,TweetDeck,"In America if you work hard and do your part, you should be able to get ahead—no matter who you are or where you started out.",,False,Thu Mar 10 00:00:41 +0000 2016,980,707717775205253121
5278,Twitter Web Client,No politician should interfere with a woman's personal medical decisions. Full stop. #DemDebate #ImWithHer,,False,Wed Oct 14 02:45:13 +0000 2015,3466,654125779446562816
430,Twitter for iPhone,Did you know Hillary once had a job gutting salmon in Alaska? Read about it in her interview with @lenadunham: http://t.co/SKGEVx9nNf,,False,Wed Sep 30 01:29:20 +0000 2015,217,649033254021033984
877,TweetDeck,"5th Circuit is wrong on immigration. @POTUS followed precedent, took steps for families when GOP House wouldn't. Must continue the fight. -H",,False,Wed May 27 15:36:55 +0000 2015,728,603585683727491072
745,Twitter for iPhone,ICYMI: Watch Hillary's keynote speech from @WomenintheWorld. http://t.co/8ebS4Zd5M6,,False,Sun Apr 26 19:33:17 +0000 2015,553,592411143672569856
1603,TweetDeck,We need to raise incomes to lift families out of poverty. https://t.co/j8vj01tBmJ,,False,Wed Jan 27 15:48:44 +0000 2016,637,692373682883264515
1230,Twitter Web Client,"The Republicans are spending millions to try and stop her, but Hillary will never quit fighting for you.
https://t.co/tgwEW7iFQT",,False,Sun Oct 11 00:55:09 +0000 2015,715,653010917429411840
8319,Media Studio,"""We don't want to go back. We want to go forward."" —@RepJohnLewis https://t.co/3TKJ4H68Kz https://t.co/ZmWyB40o1M",,False,Sun Nov 06 20:05:54 +0000 2016,4027,795356555327787012
5841,TweetDeck,"Hillary on those who tell her to ""stop shouting"" on issues that matter. https://t.co/pmZ4FJihvH",,False,Fri Oct 23 15:29:16 +0000 2015,3808,657579551527170048
1558,TweetDeck,"More lives lost. We need sensible gun violence prevention measures, and we need them now. https://t.co/uwcYLj1IRi",,False,Sat Oct 31 23:57:34 +0000 2015,916,660606571173408769
328,TweetDeck,Free shipping on orders of $75 or more at the 2016 shop! #CyberMonday https://t.co/uQPu5prxN3 https://t.co/jM7SuWkIDJ,,False,Mon Nov 30 15:53:53 +0000 2015,125,671356484266164224
1467,Twitter Web Client,Warm wishes to everyone celebrating Hanukkah. May the miracle at the center of the Festival of Lights bring you courage and hope. -H,,False,Sun Dec 06 22:13:23 +0000 2015,654,673626314595782656
1234,TweetDeck,Every Republican presidential candidate would reverse @POTUS’s executive actions on immigration. https://t.co/UejylRk2Qb #FightForFamilies,,False,Tue Apr 19 02:39:58 +0000 2016,717,722253376206041088
4125,Twitter Web Client,"Your potential next president on building a wall...
 
And bathrooms.
https://t.co/SRnJ0if63D",,False,Sun Jul 17 01:03:45 +0000 2016,1965,754481682930028544
3196,TweetDeck,"Yes, @realDonaldTrump really did say all of these hateful things. https://t.co/gEvIU8Ugmc",,False,Fri Aug 26 17:04:19 +0000 2016,1763,769218931806511104
4475,TweetDeck,"In 1970, Diane Crump rode her way into history at the #KentuckyDerby, becoming the first woman to compete. https://t.co/XKkiNVlXla",,False,Sat May 07 18:04:57 +0000 2016,1727,729009138102112256
1518,TweetDeck,"Happy Labor Day, indeed! @POTUS is right: everyone deserves to earn seven paid sick days and 12 weeks of paid family leave. -H",,False,Mon Sep 07 17:31:31 +0000 2015,717,640940474619035650
4543,TweetDeck,"""Someone who has never forgotten where he came from. And Donald, if you’re out there tweeting: It’s Hawaii."" —Hillary on @POTUS",,False,Tue Jul 05 19:35:08 +0000 2016,1739,750412719363387392
1463,TweetDeck,“You’re the reason we’re here. You’re the reason we’re going to win this nomination and then win this election.” —Hillary in NH,,False,Wed Feb 10 02:23:48 +0000 2016,580,697244546648907781
2506,TweetDeck,"""If equal pay for equal work is playing the 'gender card,' then deal me in.""—Hillary yesterday in NH",,False,Wed Jul 29 16:22:38 +0000 2015,1503,626427623636357122
8838,Media Studio,Our metric for success should be how many kids can go as far as their dreams and hard work will take them. https://t.co/e2VOrqh2gi,,False,Tue Oct 18 14:33:24 +0000 2016,2832,788387510170812416
5055,TweetDeck,"“Let me tell you who built this damn country: the middle class.” —@JoeBiden

Let's keep building it, together: https://t.co/tTgeqxNqYm",,False,Tue Sep 27 15:26:17 +0000 2016,1552,780790673851224064
185,Twitter Web Client,"Great op ed from another @2SmallToFail leadership council member (and a teacher), @cindymccain . Read it here: http://t.co/6RXwUEbSCQ",,False,Mon Nov 25 19:48:22 +0000 2013,201,405060412585959424
10958,TweetDeck,"The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H",,False,Sat Sep 24 23:49:22 +0000 2016,3413,779830115643617280
4637,TweetDeck,"""If you're not registered, and you're eligible as an American citizen, please go sign up."" —Hillary in Nevada: https://t.co/tTgeqxNqYm",,False,Thu Aug 04 20:24:24 +0000 2016,1874,761296750799908864
15347,TweetDeck,"We just won Washington, D.C.! Grateful to everyone who voted. https://t.co/ImPsK42yGd",,False,Wed Jun 15 00:55:35 +0000 2016,3721,742883216105803781
3234,TweetDeck,"Right before the housing market crashed, @realDonaldTrump said he hoped it would happen—because he could make money off of it.",,False,Tue May 24 18:35:22 +0000 2016,1885,735177387994800128
2728,TweetDeck,You'll want to read the story behind this photo. https://t.co/Qg7hNkJQgN https://t.co/e7yO9jLF7P,,False,Mon Jun 20 00:55:15 +0000 2016,779,744695069777760256
2922,Twitter Web Client,2.7 million Americans turn to Planned Parenthood every year for health care. Proud to #standwithPP. http://t.co/TaMAc3YgEr,,False,Mon Aug 03 21:16:29 +0000 2015,1818,628313510741733376
5012,TweetDeck,"Donald Trump refused to say that he’d respect the results of this election.

That’s a direct threat to our democracy.",HillaryClinton,False,Mon Oct 24 17:53:14 +0000 2016,5021,790612127996403712
10951,TweetDeck,"""Women's rights are human rights""—and 132 more reasons Hillary should be our next president. https://t.co/HdDk0FhUBF",,False,Mon Nov 07 04:23:45 +0000 2016,4598,795481845244821504
3989,TweetDeck,"It's wrong that millionaires get more tax cuts while families are facing barriers to success.

This election is a chance to make it right.",,False,Mon Jun 27 14:59:53 +0000 2016,1267,747444345389875200
1634,Twitter Web Client,"""Sometimes, you just have to ROAR!"" —Hillary after @katyperry's performance at the @HillaryforIA rally in Des Moines. #HillYes",,False,Sat Oct 24 22:11:42 +0000 2015,937,658043213937291265
1514,Twitter Web Client,"""We need to strengthen families and communities because that's where it all starts.""",,False,Tue Apr 14 20:38:07 +0000 2015,750,588078803664113665
410,TweetDeck,Join this campaign if you agree with Hillary on comprehensive immigration reform → http://t.co/E2cY58edLT https://t.co/poSKRN3oUH,,False,Wed May 06 20:28:21 +0000 2015,342,596048877112991744
2894,TweetDeck,"Trump University students entrusted Trump with their futures, and he scammed them.

He'd do the same to our country. https://t.co/fYjE6dkoVg",,False,Wed Jun 01 23:15:44 +0000 2016,1725,738147047786717184
686,TweetDeck,Healthy women → healthy communities. Sign up if you agree with Hillary: http://t.co/WFmGBaOeJp #NWHW http://t.co/WY1jIUI3js,,False,Mon May 11 20:41:47 +0000 2015,478,597864201118449664
448,Twitter Web Client,"Warming up for Team Hillary: Jason Collins visits campaign HQ.
https://t.co/QywK7wQ6De",,False,Sun Aug 16 20:12:09 +0000 2015,218,633008362817327104
1900,Twitter Web Client,"Last June, #SCOTUS ruled that marriage equality was the law of the land. https://t.co/ndiDvuVj4S",,False,Mon Mar 28 21:54:47 +0000 2016,680,714571460912615424
5707,TweetDeck,History &gt; bedtime. https://t.co/Au3gF3dRG0,,False,Thu Jun 09 15:00:41 +0000 2016,1463,740921566700163072
654,TweetDeck,"#GOPdebate translation: Doubling down on trickle-down economics. 

America needs an economy that works for everyone.",,False,Wed Nov 11 03:00:10 +0000 2015,342,664276400199847936
4341,Twitter Web Client,".@jimmyfallon: Does Donald Trump intimidate you?

Hillary: No. #TBT
https://t.co/mzRhO8uxmQ",,False,Thu Apr 28 19:11:32 +0000 2016,1965,725764405074382849
5027,TweetDeck,"Trump's housing company would mark black renters' applications with a ""C"" for ""colored""—then reject them. https://t.co/HzOwQNrnKi",,False,Sun Aug 28 23:53:54 +0000 2016,3447,770046784722829312
305,TweetDeck,Your airfare = covered. All you have to do for a chance to meet Hillary is enter your email: http://t.co/WVtWnp9suL,,False,Tue May 26 21:56:41 +0000 2015,134,603318866769481729
7245,TweetDeck,"Actually, @mike_pence, your running mate did say that. https://t.co/qtAiHWDqsr #VPDebate https://t.co/youtybAqic",,False,Wed Oct 05 02:18:43 +0000 2016,4030,783491578736283649
5240,TweetDeck,Happy #WomensEqualityDay from @realDonaldTrump. https://t.co/YfUdtygL4h,,False,Fri Aug 26 19:59:18 +0000 2016,2858,769262968664010752
2605,TweetDeck,When someone says you're beholden to banks—but @nytimes says your Wall St. plan is tougher. https://t.co/wSZCMOardW https://t.co/fPMCZdjoIP,,False,Thu Mar 10 03:03:26 +0000 2016,1425,707763767032020993
13790,TweetDeck,"If you had any doubts about Trump sticking with his dangerous plan for America, say hello to his VP pick. https://t.co/xuFClfZeLi",,False,Fri Jul 15 15:15:13 +0000 2016,10385,753971186820870144
11111,TweetDeck,Congrats to @BernieSanders on winning Wisconsin. To all the voters and volunteers who poured your hearts into this campaign: Forward! -H,,False,Wed Apr 06 02:12:25 +0000 2016,3517,717535401490137088
675,Twitter Web Client,"""She has so much compassion and it shows. She's a person, she's a grandmother, she's somebody's mother."" http://t.co/JoqSQ2bdGc",,False,Mon Aug 17 14:20:51 +0000 2015,332,633282345412468736
11706,TweetDeck,"We know that giving millionaires huge tax breaks doesn't help our economy. So why would we try it again, Donald? https://t.co/Js7FhLOZxW",,False,Thu Aug 18 15:01:59 +0000 2016,4069,766289045144109056
3017,Twitter Web Client,"Negligent gun manufacturers should be held accountable when they endanger our families.
https://t.co/T4rgvaOHNS",,False,Mon Mar 07 14:10:30 +0000 2016,1396,706844477336326144
358,TweetDeck,"""The measure of our success must be how much incomes rise for hard-working families—not just for successful CEOs and money managers.""",,False,Mon Jul 13 14:16:12 +0000 2015,250,620597600958353408
4706,TweetDeck,"""I will bring law enforcement and communities together to develop national guidelines on the use of force by police officers."" —Hillary",,False,Fri Jul 08 22:21:31 +0000 2016,1696,751541751521869824
1436,TweetDeck,"Just a few hours left to vote in the NY primary. Confirm your polling place, then head over: https://t.co/iwiO5B9eal https://t.co/RcH0H3ecRN",,False,Tue Apr 19 23:10:12 +0000 2016,633,722562973110288384
5107,TweetDeck,"""We’re going to make public colleges and universities tuition-free for families making less than $125,000 a year.” https://t.co/ICfynSCYQ7",HillaryClinton,False,Sat Oct 22 21:56:40 +0000 2016,1686,789948612067426305
4491,TweetDeck,"If by ""nonsense"" you mean ""a cruel and absurd plan that will never happen,"" we agree. #VPDebate https://t.co/KBU6xJVqh0",,False,Wed Oct 05 20:46:48 +0000 2016,1646,783770437985693697
6367,TweetDeck,"When Trump tries to deflect blame for denying that @POTUS was born in America, he is lying. https://t.co/lje3lKrZQy https://t.co/yq9IWnvXUc",HillaryClinton,False,Fri Sep 16 17:01:09 +0000 2016,3519,776828281488281600
2264,TweetDeck,"""It is not enough to be on the money. You need to be making the money."" —Hillary on ensuring equal pay for women",,False,Fri Apr 22 16:04:21 +0000 2016,965,723542968850886656
5530,TweetDeck,"""Democracy works, America, but we gotta want it—not just during an election year, but all the days in between.” —@POTUS",,False,Thu Jul 28 03:25:26 +0000 2016,2032,758503605238427649
4871,Twitter Web Client,Hillary is proud to #StandWithPP. RT if you are too. http://t.co/F5Wq1C054S,,False,Fri Aug 07 01:19:56 +0000 2015,3939,629461943934414848
2452,Twitter Web Client,"4,000,000 followers. Wow! Thanks for joining us—#TeamHillary wouldn’t be the same without you. http://t.co/K6uVNhTBp2",,False,Sat Aug 08 01:47:17 +0000 2015,953,629831213600108544
1167,TweetDeck,"On the trail in New Hampshire, world champion @AbbyWambach led us in a chant she knows well—with a new twist. https://t.co/hVvF3hwwXE",,False,Tue Jan 12 19:37:25 +0000 2016,452,686995417523990528
4728,TweetDeck,"""She’s a fighter. She’s out there. She’s tough."" —@elizabethforma on Hillary: https://t.co/ikejtwl4LW https://t.co/4xMRsOsnSh",,False,Fri Jun 10 22:28:38 +0000 2016,1562,741396683360239616
3284,Twitter Web Client,"""This is not merely unacceptable or wrong, though it is both. What happened in Flint is immoral."" —Hillary
https://t.co/YLJqE1Kz6Q",,False,Wed Jul 27 22:42:06 +0000 2016,1252,758432301353017344
2471,TweetDeck,“Atlantic City was a very good cash cow for me for a long time...The money I took out of there was incredible.” —Donald Trump,,False,Wed Jul 06 16:42:10 +0000 2016,1352,750731576040951810
11667,Twitter Web Client,"Happy Mother's Day to Charlotte's mom, and my wonderful daughter, @ChelseaClinton. -H https://t.co/tm3zS1jSRv",,False,Sun May 08 14:02:38 +0000 2016,2042,729310545480957952
1508,TweetDeck,"""The clean energy superpower of the 21st century is probably going to be Germany, China, or us—and I want it to be us."" —Hillary in Miami",HillaryClinton,False,Tue Oct 11 19:44:54 +0000 2016,674,785929187991359489
16719,TweetDeck,"""This has been such an exciting...week!

We heard the man from Hope, Bill Clinton &amp; the man of hope, Barack Obama."" https://t.co/gefWILX2iW",,False,Fri Jul 29 17:32:54 +0000 2016,3622,759079265233149953
1776,TweetDeck,"“We know the difference between leadership and dictatorship, and the peaceful transition of power is one of the things that sets us apart.”",HillaryClinton,False,Fri Oct 21 21:07:18 +0000 2016,807,789573802338480128
14915,TweetDeck,"We’re flattered, @AP, but we've got primaries to win. CA, MT, NM, ND, NJ, SD, vote tomorrow! https://t.co/8t3GpZqc1U",,False,Tue Jun 07 00:54:04 +0000 2016,9620,739983730002022400
3915,TweetDeck,#GOPdebate http://t.co/XIWFXiqfqR,,False,Thu Sep 17 04:15:35 +0000 2015,2240,644364048570675200
1159,Twitter Web Client,"How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They don't.
https://t.co/dSPxK07bEC",,False,Tue Aug 25 12:03:53 +0000 2015,970,636146978297016320
1266,Twitter Web Client,Our values set us apart. Now is not the time to abandon them. https://t.co/q8KvfT10tF,,False,Sat Dec 19 17:03:50 +0000 2015,584,678259457864912896
418,TweetDeck,"Our Iowa motto: organize with heart, engage with purpose, win every day. We’re definitely winning today! https://t.co/NZsWZvyOHQ",HillaryClinton,False,Sat Oct 24 19:34:03 +0000 2015,213,658003538467880960
1654,TweetDeck,Our next president will either step up our efforts to address climate change or drag us backward and put our whole future at risk.,HillaryClinton,False,Tue Oct 11 19:38:17 +0000 2016,684,785927521414021120
1919,Twitter Web Client,"Behind the scenes *right* after our win in Nevada.
https://t.co/pIOCKkXxg8",,False,Mon Feb 22 00:37:48 +0000 2016,743,701566522259419136
5458,Twitter Web Client,"Born July 2, 1951, trans activist Sylvia Rivera was an early LGBT leader whose work paved the way for progress. https://t.co/TFcpBVdr9q",,False,Sat Jul 02 19:14:56 +0000 2016,1745,749320471758442496
2813,Twitter Web Client,"To: Everyone celebrating

From: Hillary for America staff
https://t.co/oMSywbAs7a",,False,Sat Jun 27 00:11:50 +0000 2015,1390,614586901173899266
5175,TweetDeck,"In the 1970s, Trump's real estate company marked rental applications for African Americans with a ""C"" for ""colored."" https://t.co/5FT8YQiU0g",,False,Wed Oct 26 02:56:40 +0000 2016,3178,791111272330854401
8910,Twitter Web Client,Donald Trump's foundation allegedly paid off Florida's attorney general to prevent an investigation into his fraud. https://t.co/tCrtd6ab5h,,False,Wed Sep 14 11:46:23 +0000 2016,5297,776024291930411013
19167,TweetDeck,"Son of a Pakistani bus driver, champion of workers' rights and human rights, and now Mayor of London. Congrats, @SadiqKhan. -H",,False,Sat May 07 14:52:06 +0000 2016,10954,728960604787052544
4283,TweetDeck,"""On virtually every issue, Secretary Clinton stands with working Americans and their families."" —@steelworkers https://t.co/pFwAhESAq5",,False,Thu Jun 09 21:27:49 +0000 2016,1360,741018989946671104
3032,Twitter Web Client,Live from Toledo: Watch Hillary speak on her plan to make the economy work for everyone—not just those at the top. https://t.co/oa4NZ1hEHU,,False,Mon Oct 03 17:35:46 +0000 2016,911,782997583769763840
1288,TweetDeck,"""If you're a young person worried about affording college, [Hillary] has a plan to make your education tuition-free."" —@FLOTUS",HillaryClinton,False,Thu Oct 20 21:33:40 +0000 2016,440,789218047018078212
2722,TweetDeck,"""The children of Flint are just as precious as the children of any other part of America."" —Hillary in Flint today https://t.co/JlvflCyOYg",,False,Sun Feb 07 20:18:06 +0000 2016,1361,696427737775472642
2674,TweetDeck,WATCH: Damning video undermines Trump momentum after accepting nomination → https://t.co/EMqM2lAdxE,,False,Fri Jul 22 15:54:51 +0000 2016,1424,756517874324373504
605,Twitter Web Client,"Hillary’s dad prepared thousands of sailors during WWII—after he died, Hillary received letters from men he trained.
https://t.co/zZUfzdNNxX",,False,Tue Nov 10 22:52:20 +0000 2015,298,664214033109643264
8095,TweetDeck,"Happy birthday to Supreme Court Justice, women’s rights advocate, and icon Ruth Bader Ginsburg. https://t.co/lrFiVjKXyE",,False,Tue Mar 15 20:18:08 +0000 2016,4296,709836097434558464
1277,TweetDeck,"""'Right to Work' is wrong for workers and wrong for America.” -Hillary on her opposition to restricting workers' rights",,False,Wed Apr 06 16:07:03 +0000 2016,494,717745442163916801
1765,TweetDeck,"""A feminist is by definition someone who believes in equal rights."" —Hillary to Lena Dunham: http://t.co/GEjgbbBH5n http://t.co/n1jSaz4HnX",,False,Thu Sep 24 17:09:11 +0000 2015,1014,647095446905688064
6676,TweetDeck,Trump the businessman? A total failure. He bankrupted his Atlantic City casinos (but pocketed millions for himself): https://t.co/fxpfFotuOa,,False,Sat Jun 11 23:40:27 +0000 2016,3279,741777144485969920
246,Twitter Web Client,Join the #Hillary2016 list—all you need to spell is your email address. http://t.co/ZwBBZ0j9OG,,False,Fri May 29 00:04:24 +0000 2015,125,604075784987369472
8267,Media Studio,Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX,,False,Sun Sep 25 19:12:04 +0000 2016,3857,780122716338651136
7093,Twitter Web Client,"We heard Trump's demonizing comments on immigrants loud and clear the first time. And the second, third, fourth ...
https://t.co/uSSd7X0FzP",,False,Tue Aug 23 13:59:31 +0000 2016,4189,768085260542152704
6138,TweetDeck,True on foreign policy—and literally everything else. #GOPdebate https://t.co/kP4j13iwQV,,False,Fri Mar 04 02:51:03 +0000 2016,2476,705586323571261440
5470,TweetDeck,"The ugly, divisive rhetoric we're hearing from Donald Trump—the encouragement of violence and aggression—is not only wrong, it’s dangerous.",,False,Sat Mar 12 17:43:01 +0000 2016,3118,708709898461249537
2116,TweetDeck,"Big win for those who think we should make it easier, not harder, to vote (which really should be all of us). https://t.co/GwwHT4qopp -H",,False,Tue May 24 23:29:42 +0000 2016,852,735251459445510144
3400,TweetDeck,"Last night, the ""#womancard."" This morning, Trump said he ""hasn't recovered"" from Hillary's ""shouting."" Really? https://t.co/wOXffrFuN2",HillaryClinton,False,Wed Apr 27 18:26:04 +0000 2016,1826,725390574929465345
2019,Twitter Web Client,"We knew we liked you, @Chipotle. https://t.co/Uli1ZFwfBY",,False,Mon Jun 08 23:29:46 +0000 2015,947,608053335430676480
1365,Twitter Web Client,"Highlight of the week: A sitdown with America’s cutest presidential history expert.
https://t.co/PmglfKYC8H",,False,Fri Sep 11 00:29:58 +0000 2015,599,642132944245559296
6984,TweetDeck,"""America, you have vindicated that hope these past eight years. And now I’m ready to pass the baton.” —@POTUS",,False,Thu Jul 28 03:40:42 +0000 2016,1991,758507446675668996
2184,TweetDeck,"“I want every boy and girl to know, the American Dream is big enough for you. And there is a place in America for you.” —Hillary in Colorado",HillaryClinton,False,Wed Oct 12 20:29:43 +0000 2016,830,786302854478827520
2722,TweetDeck,A mother who lost a son to gun violence asked Hillary a question about how we can stop it: https://t.co/3LVV6KSSvO,HillaryClinton,False,Tue Oct 04 16:41:23 +0000 2016,1105,783346289568276481
4666,TweetDeck,Let's finish this primary strong and head into the general election together: https://t.co/3DyAZfFyoi,,False,Tue Jun 07 01:20:46 +0000 2016,1737,739990452816994304
527,TweetDeck,Una historia de amor. https://t.co/M8uZ5OWcvO,,False,Mon Nov 30 17:57:07 +0000 2015,179,671387498057236480
949,Twitter Web Client,Agree that we need to address inequality and expand economic opportunity? Sign up to be part of #Hillary2016: http://t.co/o7WIZQDMjY,,False,Wed Apr 29 23:53:09 +0000 2015,432,593563702001020928
4985,Twitter Web Client,You don’t have to be a scientist to know that climate change is an urgent challenge that threatens us all. We need to act.,,False,Thu Sep 17 02:43:50 +0000 2015,2626,644340958566445056
5450,TweetDeck,"""I’ve been called many things by many people. 'Quitter' is not one of them."" #TBT #DemDebate https://t.co/ThTl0AOFOC",,False,Fri Apr 15 00:04:59 +0000 2016,1719,720764824095977473
1598,TweetDeck,"Today in NH, Hillary:
✔️ proposed universal pre-K
✔️ proposed 2x investment in Early Head Start
✔️ joined story time http://t.co/VJOtxqTMmg",,False,Mon Jun 15 20:06:28 +0000 2015,642,610538884825546752
3444,TweetDeck,Southern Democratic voters matter just as much as every other Democratic voter. #DemDebate,,False,Fri Apr 15 03:09:31 +0000 2016,1672,720811261215289344
2096,TweetDeck,"""This was not just 'locker room banter.' This was a powerful individual speaking freely &amp; openly about predatory behavior” —@FLOTUS on Trump",HillaryClinton,False,Thu Oct 13 16:45:30 +0000 2016,1077,786608813034070020
5192,TweetDeck,"A promise to ""Make America Great Again"" might mean more from someone who actually made his products in America. https://t.co/Q75vEdoq8m",,False,Mon Oct 24 19:27:09 +0000 2016,2023,790635762186330112
17497,TweetDeck,There is so much more that unites us than divides us. That's why we're the greatest country on Earth. https://t.co/6uZVP0tjK9,,False,Sun Aug 21 14:21:58 +0000 2016,5006,767366136824467456
3336,TweetDeck,The choice on jobs is pretty clear: See how your state would fare under Hillary vs. Trump. https://t.co/xIrmB63qg6,,False,Sat Aug 13 18:23:57 +0000 2016,1109,764527930777202688
7006,Twitter Web Client,"Making our economy work for everyone starts by making sure those at the top pay their fair share in taxes.
https://t.co/uDdkrzKL9O",,False,Wed Aug 03 14:38:32 +0000 2016,2666,760847322922090496
1733,TweetDeck,There is only one person who is ready to be commander in chief on stage at the #DemDebate.,,False,Fri Feb 05 03:16:23 +0000 2016,661,695445837296480256
1672,TweetDeck,"Let’s make college tuition-free for any family whose income is $125,000 or less and debt-free for everyone. https://t.co/BnULejv7dG",HillaryClinton,False,Thu Sep 29 18:30:42 +0000 2016,694,781561859228958721
7862,TweetDeck,The headline says it all. https://t.co/mMCFxUuwvq #VPdebate,,False,Wed Oct 05 04:42:33 +0000 2016,3891,783527776846577664
5360,TweetDeck,"""Trump...tarnish[es] almost everyone around him because to work with him, they have to defend the indefensible."" https://t.co/rwHb5ri1UU",,False,Wed Oct 05 22:37:32 +0000 2016,2088,783798304886915072
9091,TweetDeck,A note from Hillary. https://t.co/LHSZvl7ODF,,False,Thu Jun 09 01:01:27 +0000 2016,2734,740710365735100420
413,Twitter Web Client,"""Early in-person voting will reduce those long lines and give more citizens the chance to participate.""",,False,Thu Jun 04 20:30:40 +0000 2015,222,606558711440502784
1316,Twitter Web Client,"It's time to stand up to the NRA. We have to #KeepShoutingOnGuns until our families are safe from gun violence.
https://t.co/9PpdgPE7Ik",,False,Thu Oct 15 20:36:15 +0000 2015,922,654757701759561728
3387,Twitter Web Client,"A typical woman working full-time is paid just 79% of what a man makes, but there's no discount for being a woman.
https://t.co/SyJTSGS39z",,False,Fri Apr 15 20:13:06 +0000 2016,1749,721068854042972160
2139,Twitter for iPhone,Being a good parent has nothing to do with sexual orientation—thousands of families prove that. https://t.co/xQLh25RAYR,,False,Thu Nov 12 02:05:01 +0000 2015,2668,664624908920582144
3403,TweetDeck,"""Meanwhile, Donald Trump calls our military a disaster…he suggests America is weak.” —@POTUS",,False,Thu Jul 28 03:17:31 +0000 2016,1068,758501612105105408
5719,TweetDeck,No family should have to spend more than 10% of its income on quality child care. https://t.co/ReC2DZCjlM https://t.co/TFYDN6VYJj,,False,Mon Aug 15 01:19:51 +0000 2016,1520,764994984022052865
1624,Twitter for iPhone,Hillary met some (very) small business owners in Iowa today. 🍋 http://t.co/rtmhIR0DiX,,False,Sun Jul 26 00:10:47 +0000 2015,465,625095887153405952
2355,TweetDeck,Paying for college shouldn’t be the hardest part of going to college: https://t.co/3wMRKFZ4I7,,False,Wed Sep 28 19:36:11 +0000 2016,811,781215949248720896
2018,TweetDeck,Now might be a good time to follow us on Snapchat. https://t.co/NEpNSdyNzs https://t.co/k1oxo6N0CC,,False,Thu Jul 21 18:38:58 +0000 2016,677,756196788831477760
1131,Twitter Web Client,"“I'm a little feminist growing up to help all women with equal rights.” Olivia joins the volunteer team at HQ.
https://t.co/JQfqLV5TRa",,False,Mon Jan 04 17:34:04 +0000 2016,460,684065270529327105
